id,search_keyword,text,followers_count,followings_count,listed_count,statuses_count,user_effect,retweet_count,tweet_length,time_span,registration_age,registration_age_days,hashtags_count,r_score,target
1.63E+18,سارا شیرازی,"⚠️شناسایی شد
راضیه هفت برادران
شوهرش رسول عبداللهی
مدرسه محجوب محله خان اصفهان
اسم اون دختر کوچولوی بی گناهیم که بخاطر حجاب به اون روز انداخته سارا شیرازی هستش💔 بلایی به سرش بیارید که دیگه به حجاب دختر مردم کاری نداشته باشه…

#مهسا_امينی‌ https://t.co/I3vPEkImdj",61,97,1,7679,0.629,1,262,154,0,156,1,0.386,1
1.63E+18,سارا شیرازی,"📢#شناسایی شد
راضیه هفت برادران
شوهرش رسول عبداللهی
مدرسه محجوب محله خان اصفهان
اسم اون دختر کوچولوی بی گناهیم که بخاطر حجاب به اون روز انداخته سارا شیرازی هست. بلایی به سرش بیارید که دیگه به حجاب دختر مردم کاری نداشته باشه…

@VazhNews",482,608,0,19364,0.793,6,234,4332,11,4334,1,0.442,1
1.63E+18,سارا شیرازی,"شناسایی شد
راضیه هفت برادران
شوهرش رسول عبداللهی
مدرسه محجوب محله خان اصفهان
اسم اون دختر کوچولوی بی گناهیم که بخاطر حجاب به اون روز انداخته سارا شیرازی هستش💔 بلایی به سرش بیارید که دیگه به حجاب دختر مردم کاری نداشته باشه… https://t.co/ybayQXhJtX",1241,576,1,39530,2.155,43,246,3274,8,3276,0,0.683,1
1.63E+18,سارا شیرازی,"#خنثی_سازی 

#شناسایی شد
راضیه هفت برادران
شوهرش رسول عبداللهی
مدرسه محجوب محله خان اصفهان
اسم اون دختر کوچولوی بی گناهیم که بخاطر حجاب به اون روز انداخته سارا شیرازی هست. بلایی به سرش بیارید که دیگه به حجاب دختر مردم کاری نداشته باشه…
@VazhNews https://t.co/xV1DQ9BPC9",174,255,0,2288,0.682,0,269,55,0,57,2,0.406,1
1.63E+18,سارا شیرازی,"خب ظاهرا پیدا شد 

راضیه هفت برادران
شوهرش رسول عبداللهی
مدرسه محجوب محله خان اصفهان
اسم اون دختر کوچولوی بی گناهیم که بخاطر حجاب به اون روز انداخته سارا شیرازی هستش
به زودی خشتک همه شما رو جر میدیم 
اون روز نزدیکه
#مهسا_امینی
#IRGCterrorists https://t.co/8UFCmonoSX",168,172,0,2969,0.977,1,266,107,0,109,2,0.494,1
1.63E+18,سارا شیرازی,"⚠️شناسایی شد
راضیه هفت برادران
شوهرش رسول عبداللهی
مدرسه محجوب محله خان اصفهان
اسم اون دختر کوچولوی بی گناهیم که بخاطر حجاب به اون روز انداخته سارا شیرازی هستش باید بلایی به سرش بیاریم که دیگه به حجاب دختر مردم کاری نداشته باشه…

#مهسا_امینی 
#راضیه_هفت_برادران https://t.co/gZ9T6souQI",95,183,0,1187,0.519,88,285,86,0,88,2,0.342,1
1.63E+18,سارا شیرازی,"🔴فوری
اطلاعات کامل تر دریافت شد
راضیه هفت برادران
شوهرش رسول عبداللهی
مدرسه محجوب محله خان اصفهان
اسم اون دختر کوچولوی بی گناهیم که بخاطر حجاب به اون روز انداخته سارا شیرازی هستش
پ.ن :بلایی به سرش بیارید که دیگه به حجاب دختر مردم کاری نداشته باشه…
#IRGCterrorists 
#مهسا_امینی",860,1036,0,282,0.83,4,276,129,0,131,2,0.454,1
1.63E+18,سارا شیرازی,"شناسایی شد
راضیه هفت برادران
شوهرش رسول عبداللهی
مدرسه محجوب محله خان اصفهان
اسم اون دختر کوچولوی بی گناهیم که بخاطر حجاب به اون روز انداخته سارا شیرازی هستش💔 بلایی به سرش بیارید که دیگه به حجاب دختر مردم کاری نداشته باشه…

#مهسا_امینی https://t.co/0Gshk07RXg",2084,2374,3,66872,0.878,30,259,202,0,204,1,0.467,1
1.63E+18,سارا شیرازی,"⚠️شناسایی شد
راضیه هفت برادران
شوهرش رسول عبداللهی
مدرسه محجوب محله خان اصفهان
اسم اون دختر کوچولوی بی گناهیم که بخاطر حجاب به اون روز انداخته سارا شیرازی هستش💔 بلایی به سرش بیارید که دیگه به حجاب دختر مردم کاری نداشته باشه…
#مهسا_امینی https://t.co/7VFGELmZMB",1547,2540,0,4385,0.609,6,260,162,0,164,1,0.379,1
1.63E+18,غنی سازی 84 درصد,آژانس بین‌المللی انرژی اتمی در واکنش به گزارش بلومبرگ درباره کشف اورانیوم غنی‌شده با خلوص ۸۴ درصد در تاسیسات ایران در توییتر خود نوشت که از گزارش‌های اخیر رسانه‌ای در رابطه با غنی سازی اورانیوم در ایران آگاه است»,1275527,9,1306,115395,141725.222,32,212,1718,4,1722,0,1,1
1.63E+18,غنی سازی 84 درصد,"🔴 بلومبرگ از  غنی سازی ۸۴ درصدی اورانیوم در ایران خبر داد.

⭕️ خبرگزاری بلومبرگ به نقل از دیپلمات‌های بلند پایه گفت بازرسان آژانس بین‌المللی انرژی اتمی در ایران هفته گذشته اورانیوم ۸۴ درصد غنی‌شده را شناسایی کرده‌اند.

#مهسا_امینی 
#IRGCterrorists
#نه_به_جمهوری_اسلامی",8491,4976,0,1154,1.706,17,268,108,0,112,3,0.631,1
1.63E+18,غنی سازی 84 درصد,ایران غنی سازی ۸۴ درصد رو تایید کرد گرامیان. https://t.co/Sw9aYK492m,178,317,0,56167,0.562,1,68,1302,3,1303,0,0.36,1
1.63E+18,غنی سازی 84 درصد,"فریدون مجلسی

نگارنده در این یاددشت معتقد است خبر غنی سازی ۸۴ درصد به معنای آماده سازی شرایط و انجام اقداماتی علیه ایران است، شبیه آن چه که در باره عراق و صربستان رخ داد.

من در مورد غنای کمتر از این ۸۴ درصد خبری ندارم ، مشکل می شود راجع به این موضوع ا...

https://t.co/CNCX7czIMN https://t.co/6ueSmKRSkR",12345,8,28,66617,1543.125,0,304,4333,11,4334,0,0.999,1
1.63E+18,غنی سازی 84 درصد,اما بزودی غربی ها مکانیسم ماشه بخاطر غنی سازی ۸۴ درصد فعال میکنن و اسرائیل حمله نظامی میکنه نه؟ https://t.co/zXzW2VoO3U,7020,6554,10,102722,1.071,0,119,1132,3,1133,0,0.517,1
1.63E+18,غنی سازی 84 درصد,"سخنگوی سازمان انرژی اتمی: دیده شدن ذرات اتمی ۸۴ درصد از لحاظ فنی طبیعی است/ آژانس ناشیانه بازی سیاسی می‌کند
بهروز کمالوندی:
دیده شدن ذرات اتمی ۸۴ درصد در یک فرایند غنی سازی امری طبیعی است. https://t.co/mAQDglJfVh",88,157,0,5784,0.561,0,212,89,0,92,0,0.359,1
1.63E+18,غنی سازی 84 درصد,۸۴ درصد اورانیوم غنی سازی کردن این عدد به ۹۰ درصد برسه یعنی بمب اتم و تبدیل شدن به کره شمالی. رفتن این مادر جنده‌ها هم تبدیل به یه رویا میشه. اون غرب حروم زاده که این نکبتها رو سر کار اورد بازم نمیخواد گهی بخوره؟,2060,192,0,29028,10.729,2,212,2847,7,2849,0,0.915,1
1.63E+18,غنی سازی 84 درصد,"#آمریکا این سری ، با وجود خبر غنی سازی 84 درصد از باز بودن در های دیپلماسی صحبت کرد و حرفی از گزینه های نظامی روی میز نزد .",1217,960,0,3324,1.268,0,123,3601,9,3604,1,0.559,1
1.63E+18,غنی سازی 84 درصد,"تلفات ما سنگین تر از حمله هسته ای خواهد بود.""اسرائیل از مقابله با ایران هراس دارد
با صحبت از ایران که میزان غنی سازی اورانیوم را به 84 درصد افزایش داده است، سطح نگرانی اسرائیلافزایش یافته است. رسانه های اسرائیلی در مورد شکست استراتژی اسرائیل در قبال تهران صحبت می کنند. https://t.co/gOrrVeByrE",2920,3376,0,15203,0.865,0,293,2190,6,2192,0,0.464,1
1.63E+18,غنی سازی 84 درصد,"اگه ایران انرژی هسته‌ای گرفت چه گوهی بخوریم؟😭
خدایااا😭😭😭 ۸۴ درصد غنی سازی کردننن یعنی مراحل آخرن😭😭😭
#مهسا_‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌امینی",2327,2392,1,20551,0.973,0,132,375,1,378,1,0.493,1
1.63E+18,غنی سازی 84 درصد,"روسیه: غنی سازی ۸۴ درصد در ایران نگران کننده است اما طبق ترتیبات فعلی، ممنوع نیست
https://t.co/OVh5SltX65 https://t.co/kwpNclXMmN",43036,0,313,144079,0,3,129,3132,8,3135,0,0,1
1.63E+18,غنی سازی 84 درصد,"کمالوندی در گفتگوی تفصیلی با مهر:
دیده شدن ذرات اتمی ۸۴ درصد از لحاظ فنی طبیعی است، غني سازي بالاي ٦٠ درصد مشكل پادماني ندارد.
پ.ن در جهاني كه ما را با جنگ هسته اي تهديد مي كنند ديده شده كلاهك هسته اي هم كاملاً طبيعي است .

￼",578,567,0,4402,1.019,0,225,116,0,119,0,0.505,1
1.63E+18,غنی سازی 84 درصد,شاید مسخره به نظر بیاد و فکر کنید راننده تاکسی ام ولی من فکر میکنم این درز کردن خبر غنی سازی ۸۴ درصد هم کار خودشونه که غرب از فکر رژیم چنج بیاد بیرون و بترسن از جمهوری اسلامی مجهز به سلاح هسته ای.,167,196,0,8067,0.852,0,196,2416,6,2419,0,0.46,1
1.63E+18,غنی سازی 84 درصد,"ادعای جدید صهیونیست ها و غنی سازی اورانیوم تا ۸۴ درصد!
کم عقلی صهیونیست ها باعث شده هر از چندگاهی دروغ هایی بگویند تا دنیا را مجاب به واکنش نظامی علیه ایران کنند
در حالی که مدت هاست دنیا می داند چنین حماقتی از سمت غرب اتفاق نخواهد افتاد حتی اگر ایران علنا غنی سازی را به ۹۰ برساند",1307,1837,0,2416,0.711,0,280,2172,5,2175,0,0.416,0
1.63E+18,غنی سازی 84 درصد,مانوک همیشه میگفت اروپا را ول کنید آنها خوی استعمارگری دارند. هر کاری کنند اول فکر میکنند که آیا در آینده میتوانند بچاپنند یا نه. مهم آمریکاست که آنهم دست بایدن و دموکراتهای شارلاتان افتاده. غنی سازی به 84 درصد رسیده و اقدام خاصی از اروپا نمی بینیم.,232,356,0,2518,0.652,0,249,143,0,147,0,0.395,1
1.63E+18,غنی سازی 84 درصد,"هیچ کس در جهان بهتر از آژانس نمی داند که ایران بیش از ۶۰ درصد غنی سازی نکرده است. انتشار خبر هدفمند غنی سازی ۸۴ درصدی یعنی آژانس هم تمام قد به جعبه ابزار امریکا و اسراییل برای بی ثبات کردن اقتصاد ایران اضافه شده. در چنین نبرد همه جانبه ای، با کاهلی و بی برنامگی نمی توان جنگید.",95897,936,377,6599,102.454,20,277,2606,7,2609,0,0.99,1
1.63E+18,غنی سازی 84 درصد,شبکه بلومبرگ و خبرگزاری رویترز گزارش کرده اند که آژانس بین المللی انرژی اتمی به شواهدی از غنی‌ سازی ۸۴ درصدی اورانیوم در ایران دست یافته است. حکومت ایران این گزارش را تکذیب کرده است. این میزان غنی سازی شش درصد با حد لازم برای تولید سلاح اتمی فاصله دارد. گزارشی از علی خردپیر. https://t.co/KIvAd2Fzwo,2191923,14,3252,215453,156565.929,7,299,5842,16,5845,0,1,1
